Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
3.49266675,-0.3011737061,0.1083746338,9.7409935
3.50266175,-0.3104544067,0.1149609375,9.754764862
3.51265675,-0.3119512939,0.110919342,9.759105835
3.52265075,-0.3007246399,0.1122665405,9.749974823
3.53264575,-0.3155438232,0.1104702759,9.76314743
3.54264075,-0.3144960022,0.1032852173,9.749974823
3.55263575,-0.3137475586,0.1080752563,9.7609021
3.56262975,-0.3115022278,0.1127156067,9.771679688
3.57262475,-0.3150947571,0.1122665405,9.7701828
3.58261975,-0.3137475586,0.113613739,9.762848053
3.59261375,-0.3191363525,0.1062789917,9.747729492
3.60260875,-0.3171903992,0.1110690308,9.75730957
3.61260375,-0.3121009827,0.107177124,9.76673996
3.62259875,-0.3135978699,0.1041833496,9.767338715
3.63259275,-0.3124003601,0.1121168518,9.764644318
3.64258775,-0.3146456909,0.1020877075,9.762249298
3.65258275,-0.310304718,0.09954299927,9.762548676
3.66257675,-0.312999115,0.1092727661,9.764195251
3.672571875,-0.312999115,0.1110690308,9.75386673
3.682566875,-0.3174897766,0.1116677856,9.762548676
3.692560875,-0.3031196594,0.1106199646,9.765392761
3.702555875,-0.3101550293,0.1095721436,9.764794006
3.712550875,-0.3200344849,0.119002533,9.761051788
3.722545875,-0.305514679,0.1091230774,9.751771088
3.732539875,-0.3116519165,0.1143621826,9.759255524
3.742534875,-0.3109034729,0.1073268127,9.765392761
3.752529875,-0.3165916443,0.1079255676,9.768685913
3.762523875,-0.3116519165,0.09475296021,9.768386536
3.772518875,-0.3095562744,0.09774673462,9.756561127
3.782513875,-0.3158432007,0.1067280579,9.75970459
3.792507875,-0.3149450684,0.1073268127,9.760453033
3.802502875,-0.309256897,0.1089733887,9.75386673
3.812497875,-0.3079096985,0.1089733887,9.752968597
3.822491875,-0.3171903992,0.1058299255,9.754465485
3.832486875,-0.3179388428,0.1094224548,9.74802887
3.842481875,-0.3131488037,0.1149609375,9.761051788
3.852476875,-0.3109034729,0.1148112488,9.763596497
3.862470875,-0.3195854187,0.1203497314,9.761800232
3.872465875,-0.3131488037,0.1142124939,9.764644318
3.882460875,-0.3180885315,0.1097218323,9.756261749
3.892454875,-0.3173400879,0.1100212097,9.760602722
3.902449875,-0.3119512939,0.1106199646,9.761650543
3.912444875,-0.3052153015,0.1053808594,9.763596497
3.922439875,-0.309256897,0.1046324158,9.755363617
3.932433875,-0.3079096985,0.1164578247,9.753267975
3.942428875,-0.3155438232,0.1100212097,9.762698364
3.952423875,-0.3134481812,0.1058299255,9.754465485
3.962417875,-0.3158432007,0.1014889526,9.757459259
3.972412875,-0.3025209045,0.1029858398,9.760003967
3.982407875,-0.3141966248,0.1029858398,9.760602722
3.992401875,-0.3159928894,0.1044827271,9.763596497
4.002396875,-0.3131488037,0.1097218323,9.762698364
4.012391875,-0.312999115,0.1113684082,9.75147171
4.022386875,-0.3064128113,0.1065783691,9.764045563
4.032380875,-0.3134481812,0.1032852173,9.762848053
4.042375875,-0.3188369751,0.1056802368,9.771080933
4.052370875,-0.3119512939,0.1092727661,9.75386673
4.062364875,-0.312999115,0.1095721436,9.776619415
4.072359875,-0.3115022278,0.1124162292,9.754914551
