Time (s),X (µT),Y (µT),Z (µT)
1.353805667,6.123713493,12.98857689,-30.92320442
1.363800667,6.10888195,13.03018761,-30.92344475
1.373795667,6.128293991,12.93717194,-30.92794609
1.383790667,6.126526833,12.93485451,-30.90005684
1.393784667,6.065003395,12.9291954,-30.91825294
1.403779667,6.066268921,12.9220295,-31.03600883
1.413774667,6.050331116,13.03897476,-31.12855721
1.423768667,6.08844471,13.08834839,-31.11506462
1.433763667,6.092949867,13.01642609,-31.08717537
1.443758667,6.07827282,13.03315735,-31.02732277
1.453752667,6.039295197,13.03287697,-30.97590446
1.463747667,6.055404663,12.89487267,-30.88389778
1.473742667,6.072248459,12.8530407,-30.93324852
1.483736667,6.066115379,12.77760506,-30.99531364
1.493731667,6.092926025,12.81229782,-31.00730324
1.503726667,6.090622902,12.83624268,-31.01140404
1.513721667,6.108317375,12.85124397,-30.99580193
1.523715667,6.152606964,12.87327385,-30.93637657
1.533710667,6.117214203,12.78385353,-30.94569588
1.543705667,6.107938766,12.86435509,-30.92008781
1.553699667,6.053938866,12.90576935,-30.84512138
1.563694667,6.049627304,12.98942757,-30.90217018
1.573689667,6.054590225,12.99066162,-30.91136742
1.583683667,6.053808212,12.95239258,-30.90716362
1.593678667,6.129375458,12.86031914,-30.87182045
1.603673667,6.116671562,12.8459034,-30.76382256
1.613667667,6.097435951,12.88328171,-30.75748253
1.623662667,6.070085526,12.93143845,-30.75714302
1.633657667,6.100670815,12.90712357,-30.8697834
1.643652667,6.144798279,12.84574318,-30.90204048
1.653646667,6.156080246,12.81258774,-30.85975075
1.663641667,6.142251015,12.8205719,-30.81949806
1.67363825,6.139395714,12.84319305,-30.89552116
1.68363225,6.174180031,12.8157692,-30.86310387
1.69362725,6.188577652,12.81021309,-30.76578331
1.70362225,6.213841438,12.83169746,-30.73611259
1.71361625,6.166026115,12.83191681,-30.81223106
1.72361125,6.119035721,12.8400898,-30.85959435
1.73360625,6.138202667,12.75339699,-30.77544975
1.74360025,6.07523632,12.64665604,-30.83180046
1.75359525,6.048703194,12.63188744,-30.83220863
