Time (s),X (µT),Y (µT),Z (µT)
1.574438417,8.663271904,16.28058243,-28.32133865
1.584434417,8.701073647,16.29949951,-28.43048477
1.594431417,8.710980415,16.39463425,-28.46149445
1.604427417,8.693835258,16.44000626,-28.55849838
1.614423417,8.692284584,16.35819054,-28.4967804
1.624419417,8.700826645,16.3176899,-28.51737976
1.634415417,8.728124619,16.33193588,-28.51638794
1.644412417,8.709651947,16.34687424,-28.48532104
1.654412583,8.686350822,16.36485863,-28.55713654
1.664408583,8.627813339,16.29896927,-28.52381516
1.674404583,8.642645836,16.22414017,-28.43026733
1.684400583,8.615057945,16.26173401,-28.50237656
1.694397583,8.630685806,16.26372337,-28.46689224
1.704393583,8.691777229,16.20151138,-28.40710449
1.714389583,8.707974434,16.21911812,-28.39358902
1.724385583,8.73176384,16.24559021,-28.46563339
1.734381583,8.7324543,16.2833519,-28.47028732
1.744378583,8.670571327,16.30239487,-28.45380783
1.754374583,8.725811958,16.24475288,-28.35842514
1.764370583,8.764064789,16.20904732,-28.15637207
1.774366583,8.769472122,16.2050209,-27.91917801
1.784362583,8.804130554,16.16810226,-27.87003326
1.794359583,8.78562355,16.2195549,-28.0321846
1.804355583,8.708900452,16.29392052,-28.24180222
1.814351583,8.606777191,16.321558,-28.30905914
1.824347583,8.662835121,16.34078789,-28.26485443
1.834343583,8.728577614,16.32144928,-28.19350052
1.844340583,8.710741997,16.2675972,-28.21679306
1.854336583,8.716046333,16.27290154,-28.28218079
1.864332583,8.656786919,16.3025322,-28.29309845
1.874328583,8.726387024,16.34647369,-28.28608322
1.884324583,8.712639809,16.33712769,-28.37892532
1.894321583,8.687156677,16.38817406,-28.60419464
1.904317583,8.631557465,16.47020721,-28.62913132
1.914313583,8.682157516,16.42942238,-28.57003403
1.924309583,8.707005501,16.3229866,-28.50448608
1.934305583,8.728704453,16.26484871,-28.535923
1.944302583,8.794077873,16.25783157,-28.60364151
1.954298583,8.77381134,16.23901176,-28.6223259
1.964294583,8.723505974,16.26790047,-28.61704636
1.974290583,8.690238953,16.24914742,-28.59241104
1.984286583,8.694917679,16.26217079,-28.59892654
1.994283583,8.721094131,16.20385361,-28.65095901
2.004279583,8.711701393,16.21899986,-28.52827072
2.014275583,8.742452621,16.31036568,-28.5175209
2.024271583,8.794715881,16.25798035,-28.50693893
2.034267583,8.762542725,16.27971649,-28.58333206
2.044264583,8.732885361,16.19384766,-28.52679443
2.054260583,8.777594566,16.12192535,-28.43613815
2.064256583,8.783354759,16.12982559,-28.5905571
2.074252583,8.794360161,16.17966843,-28.76774979
2.084248583,8.771796227,16.19281769,-28.75388336
2.094245583,8.768507004,16.25326729,-28.70684052
2.104241583,8.766086578,16.25457764,-28.68376923
2.114237583,8.750769615,16.27190399,-28.61932755
2.124233583,8.704209328,16.27323341,-28.56879425
2.134229583,8.666505814,16.26368904,-28.59056473
2.144226583,8.679659843,16.34214401,-28.6654892
2.154222583,8.66209507,16.37825966,-28.72196198
2.164218583,8.692213058,16.33384895,-28.74114609
