Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
2.937126708,-0.09475296021,3.260370026,6.548432465
2.947122708,-0.2616558838,3.445684662,6.82625473
2.957118708,-0.3641926575,3.40377182,7.158414001
2.967114708,-0.3950285339,3.342399445,7.601193237
2.977110708,-0.307610321,3.193608856,8.024512939
2.987106708,-0.1969903564,3.072810059,8.369844818
2.997102708,-0.09430389404,3.03523819,8.682245178
3.007098709,-0.09924362183,3.071013794,9.094487915
3.017093709,-0.1454974365,3.202889557,9.387877808
3.027089708,-0.1549278259,3.360661469,9.614057465
3.037085708,-0.1927990723,3.480562134,9.752070465
3.047081708,-0.2775228882,3.580554199,9.946965179
3.057077708,-0.2857557678,3.579955444,10.26475433
3.067073708,-0.2083666992,3.544479218,10.56742493
3.077069708,-0.1754351807,3.528312836,10.93311447
3.087065708,-0.2246827698,3.514092407,11.20779327
3.097061708,-0.33230896,3.577111359,11.47304169
3.107057709,-0.4526586914,3.651656342,11.69368286
3.117053709,-0.5710624695,3.72440506,11.75086395
3.127049709,-0.6948550415,3.77470047,11.71808212
3.137045708,-0.7708969116,3.74655899,11.67706741
3.147041708,-0.7683522034,3.685336304,11.80879349
3.157037708,-0.7140151978,3.62381424,12.07284439
3.167033708,-0.6342311096,3.517385559,12.39018448
3.177029708,-0.4813989258,3.374881897,12.66621048
3.187025708,-0.3484753418,3.254083099,12.79688873
3.197021708,-0.2613565063,3.161425781,12.71441025
3.207017708,-0.1236428833,3.098706207,12.37970627
3.217013709,0.01856140137,2.992726593,11.91013275
3.227009709,0.14040802,2.932402039,11.35523666
3.237004708,0.1889071655,3.024610291,10.82863174
3.247000708,0.2477348328,3.070115662,10.35082535
3.256996708,0.2830613708,3.03868103,9.8697258
3.266992708,0.2112107849,3.073259125,9.379195862
3.276988708,0.1046324158,3.114573212,8.971593475
3.286984708,0.01811233521,3.095263367,8.54977066
3.296980708,-0.05553451538,3.04811142,8.154742126
3.306976708,-0.1224453735,3.019071808,7.800728302
3.316972708,-0.2192939758,3.026855621,7.528145142
3.326968709,-0.3192860413,3.064876556,7.364235992
3.336964709,-0.3800596619,3.088527374,7.266788635
3.346960708,-0.3745211792,3.143163757,7.181765442
3.356956708,-0.3079096985,3.161874847,7.16095871
3.366952708,-0.2501298523,3.116818542,7.15856369
3.376948708,-0.2168989563,3.078947296,7.036268005
3.386944708,-0.2174977112,3.037483521,6.944209442
3.396940708,-0.2505789185,2.958896942,6.869065704
3.406936708,-0.3041674805,2.895129547,6.810687103
3.416932708,-0.3311114502,2.916085968,6.847061462
3.426928708,-0.2466870117,2.937042389,6.966513062
3.436924709,-0.1348695374,2.898871765,7.095694427
3.446920709,-0.07888595581,2.944377136,7.203919373
3.456916708,0.007334747314,3.024759979,7.367229767
3.466912708,0.09205856323,3.035387878,7.462282104
3.476908708,0.1386117554,3.038531342,7.495662689
3.486903708,0.1155596924,3.033591614,7.508236542
3.496899708,0.05987548828,3.017874298,7.508984985
3.506895708,0.02305206299,2.974913635,7.508685608
3.516891708,0.009131011963,2.8479776,7.677085419
3.526887708,0.01901046753,2.652783508,7.905360718
3.536883708,0.05807922363,2.495310974,8.152047729
3.546879709,0.1287322998,2.413281555,8.410410461
3.556875709,0.2688409424,2.364632721,8.593479767
3.566871708,0.3924838257,2.354753265,8.707692261
3.576867708,0.4252656555,2.482587433,8.870553589
3.586863708,0.3405418396,2.830314331,8.872649231
3.596859708,0.1261875916,3.321592712,8.708440704
3.606855708,-0.1020877075,3.660487976,8.812025299
3.616851708,-0.3318598938,3.748654633,9.223669281
3.626847708,-0.5471122742,3.835025024,9.794432373
3.636843708,-0.6369255066,3.961511993,10.37013519
3.646839708,-0.5533992004,3.982318726,10.83476898
3.656835709,-0.2900967407,3.844156036,11.12501541
3.666831709,0.03263214111,3.71153183,11.28563141
3.676827708,0.3659889221,3.651506653,11.54249725
3.686823708,0.5544470215,3.635789337,11.63111298
3.696819708,0.6890171814,3.602558441,11.67377426
3.706815708,0.7667056274,3.476071472,11.79232773
3.716811708,0.7515870667,3.39553894,11.76029434
3.726807708,0.7137158203,3.40257431,11.68290527
3.736803708,0.54292099,3.474724274,11.76673096
3.746799708,0.309256897,3.503165131,11.9731517
3.756795708,0.07918533325,3.571423187,12.21385117
3.766791709,-0.04460723877,3.631148987,12.3832988
3.776787709,-0.008981323242,3.615281982,12.37341934
3.786783708,0.1474433899,3.541934509,12.26175156
3.796779708,0.375718689,3.451971588,12.01266953
3.806775708,0.5028044128,3.374133453,11.62976578
3.816771708,0.5331912231,3.267106018,11.20839203
3.826766708,0.5068460083,3.167113953,10.81560883
3.836762708,0.4471202087,3.118764496,10.46069687
3.846758708,0.4321513367,3.10304718,10.06252487
3.856754708,0.4478686523,3.107837219,9.757010193
3.866750709,0.4697232056,3.137475586,9.452693024
3.876746709,0.5249583435,3.158731384,9.100625153
3.886742709,0.6264472961,3.132086792,8.81891098
3.896738708,0.7259902954,3.134930878,8.559051361
3.906734708,0.7179071045,3.181334381,8.232430573
3.916734125,0.6747967529,3.219205627,7.887098694
3.926730125,0.6480024719,3.182980957,7.521858215
3.936726125,0.6601272583,3.075055389,7.13640976
3.946722125,0.6909631348,2.958747253,6.84152298
3.956718125,0.6652166748,2.931503906,6.723119202
3.966714125,0.647403717,2.862497406,6.757397919
3.976710125,0.6319857788,2.761307831,6.859485626
3.986706125,0.5610333252,2.677931213,7.00064209
3.996702125,0.4543052673,2.649190979,7.057374115
4.006698125,0.3718267822,2.629282379,7.031627655
4.016694125,0.2754272461,2.642904053,6.975344696
4.026690125,0.1710942078,2.711760864,6.805148621
4.036686125,0.1118174744,2.743195496,6.62267807
4.046682125,0.08816665649,2.705174561,6.53496048
4.056678125,0.04116439819,2.682571564,6.539151764
4.066674125,-0.02589614868,2.692750397,6.618636475
4.076670125,-0.09116043091,2.711910553,6.847211151
4.086666125,-0.2010319519,2.794239349,7.077731781
4.096662125,-0.2451901245,2.849624176,7.419022064
4.106658125,-0.2115101624,2.907853088,7.681725769
4.116654125,-0.2017803955,2.968626709,7.964038696
4.126650125,-0.2065704346,3.040327606,8.130642242
4.136646125,-0.1951940918,3.090772705,8.043972473
4.146642125,-0.1781295776,3.168461151,7.878716125
4.156638125,-0.2146536255,3.304827576,7.725285187
4.166634125,-0.2014810181,3.466042328,7.752229156
4.176630125,-0.1664538574,3.622317352,8.042625275
4.186626125,-0.1398092651,3.785777435,8.276738434
4.196622125,-0.1100212097,3.925886078,8.937015381
4.206618125,-0.09624984741,4.002526703,9.90595047
4.216614125,-0.05164260864,4.05087616,10.73986633
4.226610125,0.04939727783,4.085005188,11.44295425
