Time (s),X (µT),Y (µT),Z (µT)
4.408648083,3.836151123,-23.33149719,-16.3529377
4.418646083,3.962492943,-23.3614254,-16.38842583
4.428644083,4.172233582,-23.35740089,-16.36191368
4.438642083,4.329636574,-23.3923111,-16.35325432
4.448640083,4.490329742,-23.38273048,-16.36779785
4.458638083,4.594454765,-23.30010796,-16.36303902
4.468636083,4.716439247,-23.36272049,-16.31271553
4.478634083,4.842086792,-23.37150192,-16.23383713
4.488632083,5.002802849,-23.42566681,-16.22796822
4.498630083,5.080080986,-23.42318153,-16.08449936
4.508628083,5.232563972,-23.39008522,-16.05679893
4.518626083,5.232563972,-23.39008522,-16.05679893
4.528624083,5.364742279,-23.28076363,-16.05317116
4.538623083,5.551692009,-23.28614044,-15.95318604
4.548621083,5.713558197,-23.29798698,-15.92132378
4.558619083,5.923104286,-23.3576088,-15.78644943
4.568617083,6.105242729,-23.33376312,-15.68740273
4.578615083,6.308387756,-23.38947105,-15.70016861
4.588613083,6.470200539,-23.37858009,-15.69369316
4.598611083,6.663718224,-23.35971832,-15.69678497
4.608609083,6.898472786,-23.2999115,-15.60590553
4.618607083,7.079259872,-23.25680161,-15.59581375
4.628605083,7.248552322,-23.25489044,-15.5345192
4.638603083,7.385601044,-23.30511856,-15.48925972
4.648601083,7.623103142,-23.39205933,-15.39134407
4.658599083,7.923995018,-23.36489677,-15.08293533
4.668597083,8.094142914,-23.33343506,-15.01844215
4.678595084,8.334875107,-23.28433228,-15.0286541
4.688593084,8.503795624,-23.29879379,-15.02091789
4.698591084,8.728275299,-23.2117939,-15.08254051
4.708589084,8.969678879,-23.18763351,-15.11248016
4.718587084,9.222866058,-23.10626602,-15.09849358
4.728585084,9.427129745,-23.08670998,-15.11668205
4.738583083,9.677974701,-22.99699211,-15.05280495
4.748582083,9.946193695,-22.93067551,-15.05091095
4.758580083,10.20030975,-22.96423149,-14.91462135
4.768578083,10.40163803,-22.97896767,-14.82018089
4.778576083,10.67338371,-22.90725136,-14.73119164
4.788574083,10.93887329,-22.86689568,-14.49128723
4.798572083,11.15922356,-22.89953232,-14.30202675
4.808570083,11.40326309,-22.89024353,-14.21840477
4.818568083,11.64988518,-22.84013557,-14.13625908
4.828566083,11.93019867,-22.82232666,-14.07777405
4.838564083,12.22707558,-22.84056473,-14.13386154
4.848562083,12.4692173,-22.7432766,-14.21830177
4.858560083,12.74433708,-22.70499802,-14.19160652
4.868558083,13.00602722,-22.67414856,-14.10146141
4.878556083,13.22509956,-22.58885956,-14.01073647
4.888554083,13.54597473,-22.52541924,-13.92761612
4.898552083,13.81151772,-22.40493774,-13.86048126
4.908550083,14.14340019,-22.37689209,-13.80818939
4.918548083,14.37562752,-22.30707169,-13.63458824
4.928546083,14.67642784,-22.2494297,-13.52058983
4.938544083,15.00320435,-22.22672653,-13.43667603
4.948542083,15.3024559,-22.15098,-13.43833733
4.958541083,15.56232452,-22.05103493,-13.27729607
4.968539083,15.88257217,-21.92725945,-13.32870293
4.978537083,16.15817642,-21.77202225,-13.30965805
4.988535083,16.47684479,-21.6950798,-13.18643188
4.998533083,16.82504845,-21.58405304,-13.06576729
5.008531083,17.13624763,-21.47480774,-12.96201134
5.018529083,17.52018356,-21.38981247,-12.83992386
5.028527083,17.87092781,-21.23774338,-12.73696327
5.038525083,18.20032692,-21.12761307,-12.70815086
5.048523083,18.5352993,-20.99181366,-12.64042473
5.058521083,18.86636543,-20.81615639,-12.51375771
5.068519083,19.16478539,-20.67316818,-12.21199036
5.078517083,19.46293068,-20.52828026,-12.15030479
5.088515083,19.68746567,-20.3341217,-12.2225666
5.098513084,20.01512337,-20.14175797,-12.23267555
5.108511084,20.31851006,-19.93405342,-12.17624474
