Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
5.046025083,-0.3661386108,0.283510437,9.724378052
5.056023083,-0.2818638611,0.2420466614,9.749974823
5.066021083,-0.2841091919,0.200433197,9.751621399
5.076019083,-0.3014730835,0.08936416626,9.760153656
5.086017083,-0.2586621094,0.02260299683,9.764644318
5.096015083,-0.3664379883,0.08577163696,9.733059998
5.106013083,-0.5054988098,0.122744751,9.743238831
5.116011083,-0.5408253479,0.1463955688,9.730066223
5.126009083,-0.4514611816,0.09385482788,9.760003967
5.136007083,-0.4317022705,0.1016386414,9.743687897
5.146005083,-0.4989125061,0.1877096558,9.742340698
5.156003083,-0.6521937561,0.2297721863,9.737550659
5.166001083,-0.5764512634,0.1968406677,9.760003967
5.175999083,-0.6442602539,0.06406677246,9.758656769
