Time (s),X (µT),Y (µT),Z (µT)
3.349458958,-4.16446209,20.42380905,-28.44956207
3.359454958,-4.173949242,20.43637276,-28.46297073
3.369449958,-4.172205925,20.40735435,-28.41112518
3.379445958,-4.145740509,20.3955574,-28.39365005
3.389441958,-4.158305168,20.47151566,-28.39456177
3.399436958,-4.148880005,20.51691055,-28.3690033
3.409432958,-4.187688828,20.58452988,-28.3495369
3.419427958,-4.184041977,20.57650757,-28.34247971
3.429423958,-4.158137321,20.54351616,-28.36947632
3.439419958,-4.165129662,20.53428078,-28.41088867
3.449414958,-4.150560379,20.52435875,-28.49888992
3.459410958,-4.177753448,20.53322601,-28.45075607
3.469405958,-4.148542404,20.49126816,-28.51860809
3.479401958,-4.052453041,20.45028877,-28.4638443
3.489397958,-4.053825378,20.34808922,-28.39242554
3.499392958,-4.09469223,20.41865349,-28.38153839
3.509388958,-4.080998421,20.40001869,-28.42895889
3.519384958,-4.148207664,20.37796974,-28.43338394
3.529379958,-4.15915966,20.43490982,-28.4511261
3.539375958,-4.151590347,20.43934631,-28.37361908
3.549370958,-4.13173008,20.40631104,-28.37832642
3.559366958,-4.058911324,20.4080658,-28.35661316
3.569362958,-4.07349968,20.38898277,-28.3393631
3.579357958,-4.0605793,20.32961464,-28.28354263
3.589353958,-4.05980587,20.24738503,-28.19787979
3.599348958,-4.053701401,20.2445488,-28.07003784
3.609344958,-4.070772171,20.33900452,-28.1166153
3.619340958,-4.028517723,20.40386391,-28.22235107
3.629335958,-4.009701729,20.4053936,-28.29189301
3.639331958,-4.085529327,20.41971397,-28.3664856
3.649326958,-4.117895126,20.43271828,-28.35706329
3.659322958,-4.071107864,20.33996582,-28.41622925
3.669318958,-4.082603455,20.27780724,-28.46656036
3.679313958,-4.043029785,20.25881767,-28.46308136
3.689309958,-4.012904167,20.25153542,-28.45375061
3.699305958,-4.011632919,20.235075,-28.44713211
3.709300958,-4.025680542,20.24486542,-28.47906494
3.719296958,-4.09830761,20.35396194,-28.50210571
3.729291958,-4.108039856,20.43533516,-28.49380493
3.739287958,-4.127631187,20.43325615,-28.46245193
3.749283958,-4.176424026,20.45003319,-28.453125
3.759278958,-4.174384117,20.45037651,-28.40262604
3.769274958,-4.144734383,20.45642281,-28.39492035
3.779269958,-4.17031002,20.48536873,-28.46658707
